,rate
12672,3.7
12673,3.8
12674,3.8
12675,3.700448817952718
12676,3.6
12677,3.6
12678,3.8
12679,3.0
12680,3.7
12681,3.7
12682,3.9
12683,3.4
12684,3.9
12685,3.3
12686,3.8
12687,4.2
12688,3.5
12689,3.4
12690,4.2
12691,3.8
12692,3.0
12693,3.8
12694,2.9
12695,3.7
12696,2.8
12697,4.3
12698,3.8
12699,3.9
12700,4.0
12701,3.5
12702,3.8
12703,3.5
12704,3.8
12705,3.7
12706,4.2
12707,4.0
12708,3.4
12709,3.7
12710,3.0
12711,2.2
12712,3.1
12713,3.7
12714,3.3
12715,3.6
12716,3.9
12717,3.2
12718,3.4
12719,3.6
12720,2.8
12721,3.9
12722,3.6
12723,3.9
12724,3.3
12725,3.7
12726,3.8
12727,3.4
12728,3.7
12729,3.700448817952718
12730,4.0
12731,2.2
12732,3.3
12733,3.2
12734,3.7
12735,3.700448817952718
12736,3.700448817952718
12737,3.4
12738,3.3
12739,3.1
12740,3.700448817952718
12741,3.5
12742,3.700448817952718
12743,3.700448817952718
12744,3.6
12745,3.7
12746,3.2
12747,4.1
12748,3.700448817952718
12749,3.3
12750,3.4
12751,3.3
12752,3.700448817952718
12753,3.700448817952718
12754,3.700448817952718
12755,3.2
12756,3.700448817952718
12757,3.3
12758,3.8
12759,3.8
12760,2.6
12761,3.7
12762,2.5
12763,3.8
12764,3.700448817952718
12765,3.3
12766,4.1
12767,3.2
12768,3.700448817952718
12769,3.700448817952718
12770,3.700448817952718
12771,4.0
12772,4.4
12773,4.1
12774,4.1
12775,3.6
12776,3.7
12777,4.5
12778,3.9
12779,4.4
12780,4.1
12781,4.0
12782,4.0
12783,3.7
12784,3.8
12785,4.0
12786,4.3
12787,4.1
12788,4.0
12789,3.7
12790,3.8
12791,3.8
12792,4.0
12793,3.3
12794,3.9
12795,4.0
12796,3.4
12797,2.7
12798,3.9
12799,3.6
12800,3.9
12801,4.1
12802,3.6
12803,3.8
12804,4.0
12805,3.2
12806,3.2
12807,3.700448817952718
12808,3.6
12809,3.6
12810,3.9
12811,3.0
12812,3.5
12813,3.9
12814,3.700448817952718
12815,3.2
12816,4.0
12817,3.8
12818,3.7
12819,3.9
12820,3.6
12821,3.9
12822,3.9
12823,3.5
12824,3.6
12825,3.7
12826,3.9
12827,3.9
12828,3.6
12829,3.700448817952718
12830,3.5
12831,2.9
12832,3.5
12833,3.7
12834,3.700448817952718
12835,3.3
12836,2.9
12837,3.700448817952718
12838,3.2
12839,3.3
12840,3.4
12841,3.700448817952718
12842,3.6
12843,3.5
12844,3.700448817952718
12845,3.700448817952718
12846,3.7
12847,3.700448817952718
12848,3.3
12849,3.1
12850,3.9
12851,3.700448817952718
12852,3.3
12853,3.5
12854,3.4
12855,3.4
12856,3.3
12857,3.3
12858,3.7
12859,4.2
12860,3.9
12861,3.700448817952718
12862,3.7
12863,4.1
12864,3.5
12865,3.6
12866,3.5
12867,3.700448817952718
12868,3.4
12869,3.1
12870,3.4
12871,3.1
12872,3.3
12873,2.9
12874,3.2
12875,3.2
12876,3.700448817952718
12877,3.4
12878,3.700448817952718
12879,3.4
12880,3.6
12881,3.700448817952718
12882,3.4
12883,3.7
12884,3.6
12885,3.8
12886,3.0
12887,3.700448817952718
12888,3.700448817952718
12889,3.700448817952718
12890,3.700448817952718
12891,3.700448817952718
12892,3.700448817952718
12893,3.700448817952718
12894,3.700448817952718
12895,3.700448817952718
12896,3.700448817952718
12897,3.700448817952718
12898,3.2
12899,3.1
12900,3.2
12901,3.2
12902,3.2
12903,3.700448817952718
12904,3.700448817952718
12905,3.0
12906,3.8
12907,3.6
12908,3.2
12909,3.2
12910,3.700448817952718
12911,3.700448817952718
12912,3.5
12913,3.700448817952718
12914,3.700448817952718
12915,3.0
12916,3.700448817952718
12917,3.700448817952718
12918,3.700448817952718
12919,3.1
12920,3.700448817952718
12921,3.700448817952718
12922,3.700448817952718
12923,3.700448817952718
12924,3.700448817952718
12925,3.0
12926,3.700448817952718
12927,3.700448817952718
12928,3.700448817952718
12929,3.700448817952718
12930,3.700448817952718
12931,3.700448817952718
12932,3.700448817952718
12933,3.700448817952718
12934,3.700448817952718
12935,3.700448817952718
12936,3.700448817952718
12937,3.700448817952718
12938,3.700448817952718
12939,3.1
12940,3.700448817952718
12941,3.700448817952718
12942,3.700448817952718
12943,3.700448817952718
12944,3.2
12945,3.5
12946,3.2
12947,3.5
12948,3.8
12949,3.7
12950,3.4
12951,3.7
12952,3.700448817952718
12953,3.700448817952718
12954,3.2
12955,3.2
12956,3.700448817952718
12957,3.700448817952718
12958,4.7
12959,4.2
12960,4.4
12961,4.1
12962,4.3
12963,4.5
12964,4.1
12965,4.4
12966,4.0
12967,4.3
12968,4.1
12969,4.2
12970,4.0
12971,4.2
12972,4.1
12973,4.4
12974,4.2
12975,4.3
12976,4.0
12977,4.2
12978,3.9
12979,4.0
12980,3.9
12981,4.1
12982,3.8
12983,3.7
12984,4.0
12985,4.1
12986,3.9
12987,4.1
12988,2.8
12989,3.3
12990,3.9
12991,3.5
12992,3.8
12993,3.8
12994,3.8
12995,3.7
12996,3.8
12997,3.7
12998,2.6
12999,3.6
13000,4.0
13001,4.5
13002,3.5
13003,3.4
13004,3.9
13005,3.6
13006,3.6
13007,3.5
13008,3.2
13009,3.7
13010,3.8
13011,3.9
13012,3.700448817952718
13013,3.7
13014,3.5
13015,3.3
13016,3.9
13017,3.9
13018,3.5
13019,2.9
13020,3.2
13021,3.5
13022,4.0
13023,3.5
13024,3.1
13025,4.0
13026,3.6
13027,3.9
13028,3.8
13029,3.6
13030,2.7
13031,3.6
13032,4.0
13033,3.700448817952718
13034,3.5
13035,3.8
13036,3.3
13037,3.8
13038,2.9
13039,3.6
13040,3.2
13041,3.2
13042,3.6
13043,3.700448817952718
13044,3.7
13045,4.2
13046,3.6
13047,3.2
13048,3.6
13049,3.700448817952718
13050,3.700448817952718
13051,3.3
13052,3.700448817952718
13053,3.700448817952718
13054,2.9
13055,3.6
13056,3.1
13057,3.700448817952718
13058,3.700448817952718
13059,3.3
13060,3.700448817952718
13061,3.1
13062,3.700448817952718
13063,3.700448817952718
13064,3.700448817952718
13065,3.5
13066,3.6
13067,3.5
13068,3.5
13069,3.4
13070,3.6
13071,3.4
13072,3.1
13073,3.2
13074,3.1
13075,3.700448817952718
13076,3.7
13077,3.0
13078,3.5
13079,3.700448817952718
13080,3.700448817952718
13081,3.700448817952718
13082,3.700448817952718
13083,3.700448817952718
13084,3.2
13085,3.1
13086,3.700448817952718
13087,3.700448817952718
13088,3.700448817952718
13089,3.700448817952718
13090,3.700448817952718
13091,3.700448817952718
13092,3.700448817952718
13093,3.700448817952718
13094,3.700448817952718
13095,3.700448817952718
13096,3.700448817952718
13097,3.700448817952718
13098,3.700448817952718
13099,3.700448817952718
13100,3.700448817952718
13101,3.700448817952718
13102,3.700448817952718
13103,3.700448817952718
13104,3.1
13105,3.9
13106,3.9
13107,2.8
13108,3.6
13109,3.1
13110,3.5
13111,4.4
13112,4.4
13113,4.0
13114,4.3
13115,4.3
13116,4.2
13117,3.9
13118,4.0
13119,3.9
13120,3.700448817952718
13121,4.4
13122,4.2
13123,4.7
13124,4.5
13125,4.4
13126,4.4
13127,4.5
13128,4.4
13129,4.5
13130,4.2
13131,4.6
13132,4.3
13133,4.3
13134,4.2
13135,4.4
13136,4.4
13137,4.3
13138,4.3
13139,4.3
13140,4.4
13141,4.3
13142,4.2
13143,4.4
13144,4.3
13145,4.2
13146,4.2
13147,4.2
13148,4.3
13149,4.3
13150,4.2
13151,4.1
13152,3.9
13153,4.0
13154,3.9
13155,4.1
13156,4.1
13157,4.2
13158,4.1
13159,4.0
13160,3.8
13161,2.0
13162,3.9
13163,2.7
13164,3.9
13165,3.7
13166,4.0
13167,3.6
13168,4.0
13169,3.9
13170,4.0
13171,3.5
13172,3.8
13173,2.9
13174,4.0
13175,3.5
13176,4.2
13177,3.4
13178,3.7
13179,3.3
13180,3.700448817952718
13181,3.700448817952718
13182,4.7
13183,4.0
13184,4.2
13185,4.0
13186,3.8
13187,3.7
13188,3.6
13189,3.5
13190,4.4
13191,4.4
13192,4.3
13193,4.2
13194,3.9
13195,4.0
13196,3.9
13197,3.700448817952718
13198,4.5
13199,4.5
13200,4.5
13201,4.6
13202,4.3
13203,4.3
13204,4.2
13205,4.4
13206,4.1
13207,4.3
13208,4.4
13209,4.3
13210,4.2
13211,4.4
13212,4.3
13213,4.3
13214,4.2
13215,4.2
13216,4.2
13217,4.2
13218,4.2
13219,4.3
13220,4.2
13221,4.0
13222,4.2
13223,4.1
13224,4.0
13225,4.3
13226,3.9
13227,4.0
13228,3.9
13229,4.1
13230,4.2
13231,4.1
13232,4.1
13233,4.2
13234,4.4
13235,4.1
13236,4.0
13237,4.1
13238,4.4
13239,3.9
13240,2.7
13241,3.9
13242,3.5
13243,3.1
13244,3.7
13245,4.0
13246,3.6
13247,3.5
13248,3.700448817952718
13249,3.8
13250,2.9
13251,3.5
13252,4.2
13253,3.4
13254,3.9
13255,3.3
13256,3.7
13257,3.3
13258,3.700448817952718
13259,3.700448817952718
13260,3.700448817952718
13261,3.700448817952718
13262,4.7
13263,3.8
13264,3.7
13265,3.6
13266,3.7
13267,4.7
13268,4.4
13269,4.3
13270,4.5
13271,4.2
13272,4.1
13273,3.9
13274,3.8
13275,4.0
13276,3.700448817952718
13277,3.9
13278,3.7
13279,3.2
13280,3.700448817952718
13281,2.5
13282,3.5
13283,3.1
13284,3.7
13285,2.8
13286,2.8
13287,3.5
13288,4.5
13289,4.1
13290,3.9
13291,3.2
13292,3.700448817952718
13293,3.8
13294,3.1
13295,3.3
13296,3.8
13297,3.0
13298,3.2
13299,3.7
13300,3.7
13301,4.0
13302,3.9
13303,3.9
13304,3.3
13305,3.700448817952718
13306,3.700448817952718
13307,3.700448817952718
13308,3.4
13309,3.700448817952718
13310,3.700448817952718
13311,2.8
13312,3.700448817952718
13313,4.0
13314,3.8
13315,3.700448817952718
13316,3.0
13317,3.700448817952718
13318,3.700448817952718
13319,3.700448817952718
13320,3.9
13321,3.700448817952718
13322,3.700448817952718
13323,3.7
13324,3.700448817952718
13325,3.9
13326,3.700448817952718
13327,3.4
13328,3.8
13329,3.0
13330,3.700448817952718
13331,3.2
13332,4.0
13333,4.2
13334,3.6
13335,4.1
13336,3.1
13337,3.8
13338,3.6
13339,3.700448817952718
13340,3.8
13341,3.700448817952718
13342,4.0
13343,3.5
13344,3.5
13345,4.5
13346,4.0
13347,3.7
13348,3.5
13349,4.0
13350,3.6
13351,4.0
13352,3.6
13353,4.0
13354,4.1
13355,3.7
13356,4.1
13357,3.9
13358,3.8
13359,4.0
13360,3.9
13361,3.8
13362,3.4
13363,3.2
13364,3.7
13365,3.7
13366,3.4
13367,3.8
13368,3.8
13369,3.8
13370,3.6
13371,3.6
13372,3.4
13373,3.8
13374,3.6
13375,2.7
13376,4.0
13377,3.7
13378,3.2
13379,3.8
13380,3.5
13381,3.4
13382,3.8
13383,2.7
13384,3.0
13385,2.9
13386,4.1
13387,2.9
13388,3.9
13389,3.6
13390,4.0
13391,3.7
13392,3.4
13393,4.2
13394,4.0
13395,3.7
13396,3.3
13397,4.1
13398,3.3
13399,3.700448817952718
13400,3.8
13401,3.7
13402,3.8
13403,3.5
13404,4.0
13405,3.9
13406,4.3
13407,3.6
13408,4.0
13409,4.0
13410,3.5
13411,3.700448817952718
13412,3.6
13413,3.700448817952718
13414,3.8
13415,3.1
13416,3.9
13417,4.0
13418,3.6
13419,3.700448817952718
13420,3.700448817952718
13421,3.700448817952718
13422,3.700448817952718
13423,3.700448817952718
13424,3.2
13425,3.8
13426,2.9
13427,2.7
13428,3.4
13429,4.0
13430,3.9
13431,3.7
13432,3.6
13433,3.9
13434,3.8
13435,3.6
13436,3.6
13437,3.8
13438,3.2
13439,3.700448817952718
13440,3.7
13441,3.7
13442,3.8
13443,3.700448817952718
13444,3.2
13445,3.2
13446,3.9
13447,3.6
13448,3.0
13449,3.700448817952718
13450,4.0
13451,3.700448817952718
13452,3.700448817952718
13453,3.2
13454,3.5
13455,2.8
13456,3.2
13457,3.6
13458,3.5
13459,3.700448817952718
13460,3.700448817952718
13461,3.5
13462,3.3
13463,3.9
13464,3.7
13465,3.8
13466,3.700448817952718
13467,3.6
13468,3.700448817952718
13469,3.8
13470,3.6
13471,3.3
13472,3.3
13473,2.9
13474,3.6
13475,3.2
13476,3.7
13477,3.6
13478,3.0
13479,3.0
13480,3.700448817952718
13481,2.5
13482,3.700448817952718
13483,3.2
13484,3.700448817952718
13485,3.8
13486,4.2
13487,3.4
13488,3.700448817952718
13489,3.5
13490,3.8
13491,2.6
13492,3.700448817952718
13493,3.8
13494,3.4
13495,3.9
13496,2.5
13497,3.7
13498,3.1
13499,3.9
13500,3.700448817952718
13501,3.2
13502,3.5
13503,3.700448817952718
13504,3.3
13505,3.6
13506,3.9
13507,3.4
13508,3.3
13509,3.7
13510,3.7
13511,3.4
13512,3.3
13513,3.1
13514,2.8
13515,3.700448817952718
13516,3.700448817952718
13517,2.9
13518,3.6
13519,3.9
13520,3.4
13521,2.8
13522,3.5
13523,3.700448817952718
13524,3.1
13525,3.700448817952718
13526,3.700448817952718
13527,3.7
13528,3.700448817952718
13529,4.0
13530,3.5
13531,3.700448817952718
13532,4.3
13533,2.7
13534,3.700448817952718
13535,3.8
13536,3.7
13537,3.2
13538,3.1
13539,2.7
13540,3.700448817952718
13541,3.9
13542,3.1
13543,3.2
13544,3.0
13545,2.7
13546,3.4
13547,3.3
13548,3.6
13549,3.4
13550,3.6
13551,3.8
13552,3.700448817952718
13553,3.700448817952718
13554,3.3
13555,3.9
13556,3.700448817952718
13557,3.3
13558,3.700448817952718
13559,3.700448817952718
13560,3.9
13561,3.4
13562,3.9
13563,3.7
13564,3.0
13565,3.700448817952718
13566,3.700448817952718
13567,2.9
13568,3.8
13569,3.9
13570,3.0
13571,3.700448817952718
13572,3.2
13573,3.1
13574,2.8
13575,3.700448817952718
13576,3.4
13577,3.4
13578,3.700448817952718
13579,3.7
13580,4.0
13581,3.2
13582,3.0
13583,3.6
13584,3.7
13585,3.5
13586,3.4
13587,3.5
13588,3.2
13589,3.700448817952718
13590,3.3
13591,3.700448817952718
13592,3.3
13593,3.700448817952718
13594,3.700448817952718
13595,3.6
13596,4.2
13597,3.5
13598,2.7
13599,3.700448817952718
13600,3.5
13601,3.0
13602,3.6
13603,3.700448817952718
13604,3.6
13605,3.0
13606,3.1
13607,3.5
13608,3.6
13609,3.7
13610,3.6
13611,3.7
13612,3.6
13613,3.5
13614,3.700448817952718
13615,3.700448817952718
13616,3.5
13617,3.700448817952718
13618,3.7
13619,3.4
13620,3.6
13621,3.700448817952718
13622,2.9
13623,3.3
13624,4.0
13625,3.700448817952718
13626,3.6
13627,2.9
13628,3.7
13629,3.2
13630,3.9
13631,3.700448817952718
13632,3.700448817952718
13633,3.700448817952718
13634,3.700448817952718
13635,3.0
13636,3.5
13637,3.1
13638,3.3
13639,3.1
13640,3.6
13641,3.700448817952718
13642,3.700448817952718
13643,3.700448817952718
13644,3.700448817952718
13645,3.700448817952718
13646,3.700448817952718
13647,3.700448817952718
13648,3.700448817952718
13649,3.700448817952718
13650,3.700448817952718
13651,3.700448817952718
13652,3.700448817952718
13653,3.700448817952718
13654,3.700448817952718
13655,3.700448817952718
13656,3.700448817952718
13657,3.700448817952718
13658,3.6
13659,3.7
13660,3.700448817952718
13661,3.700448817952718
13662,3.700448817952718
13663,3.700448817952718
13664,3.700448817952718
13665,3.700448817952718
13666,3.700448817952718
13667,3.2
13668,3.700448817952718
13669,3.700448817952718
13670,3.700448817952718
13671,3.700448817952718
13672,3.700448817952718
13673,3.700448817952718
13674,3.700448817952718
13675,3.700448817952718
13676,3.700448817952718
13677,3.700448817952718
13678,3.700448817952718
13679,3.700448817952718
13680,3.700448817952718
13681,3.700448817952718
13682,3.700448817952718
13683,3.700448817952718
13684,3.700448817952718
13685,3.700448817952718
13686,3.700448817952718
13687,3.700448817952718
13688,3.700448817952718
13689,3.700448817952718
13690,3.700448817952718
13691,3.700448817952718
13692,3.700448817952718
13693,3.700448817952718
13694,3.700448817952718
13695,3.700448817952718
13696,3.700448817952718
13697,3.700448817952718
13698,3.700448817952718
13699,3.700448817952718
13700,3.1
13701,3.5
13702,3.6
13703,3.1
13704,3.3
13705,3.700448817952718
13706,3.5
13707,3.5
13708,3.700448817952718
13709,3.700448817952718
13710,2.7
13711,3.2
13712,3.2
13713,3.700448817952718
13714,3.4
13715,3.700448817952718
13716,3.3
13717,3.700448817952718
13718,3.4
13719,3.1
13720,3.2
13721,2.8
13722,3.2
13723,3.7
13724,3.6
13725,2.9
13726,3.3
13727,3.700448817952718
13728,3.3
13729,3.700448817952718
13730,3.3
13731,3.6
13732,3.3
13733,3.5
13734,3.3
13735,3.0
13736,3.700448817952718
13737,3.4
13738,3.3
13739,3.5
13740,3.3
13741,3.1
13742,3.2
13743,3.4
13744,3.4
13745,3.5
13746,3.7
13747,3.1
13748,2.4
13749,3.9
13750,3.6
13751,3.0
13752,3.700448817952718
13753,3.5
13754,3.0
13755,3.700448817952718
13756,3.3
13757,3.6
13758,3.6
13759,3.700448817952718
13760,3.700448817952718
13761,3.700448817952718
13762,3.700448817952718
13763,3.700448817952718
13764,3.7
13765,3.5
13766,3.700448817952718
13767,3.4
13768,3.700448817952718
13769,3.700448817952718
13770,3.700448817952718
13771,3.700448817952718
13772,3.700448817952718
13773,3.700448817952718
13774,3.700448817952718
13775,3.700448817952718
13776,3.700448817952718
13777,3.0
13778,3.700448817952718
13779,3.1
13780,3.5
13781,3.700448817952718
13782,3.700448817952718
13783,3.700448817952718
13784,3.3
13785,3.0
13786,2.8
13787,3.3
13788,3.700448817952718
13789,3.4
13790,3.700448817952718
13791,3.700448817952718
13792,3.3
13793,3.700448817952718
13794,3.700448817952718
13795,3.700448817952718
13796,3.700448817952718
13797,3.700448817952718
13798,3.700448817952718
13799,3.700448817952718
13800,3.700448817952718
13801,3.700448817952718
13802,3.5
13803,3.1
13804,3.700448817952718
13805,3.6
13806,3.5
13807,2.9
13808,3.700448817952718
13809,3.700448817952718
13810,3.1
13811,3.8
13812,3.700448817952718
13813,3.700448817952718
13814,3.6
13815,3.5
13816,3.700448817952718
13817,3.2
13818,3.700448817952718
13819,3.3
13820,3.700448817952718
13821,3.700448817952718
13822,3.700448817952718
13823,3.4
13824,3.700448817952718
13825,3.700448817952718
13826,3.700448817952718
13827,3.700448817952718
13828,3.1
13829,3.700448817952718
13830,3.5
13831,3.6
13832,3.6
13833,3.0
13834,3.700448817952718
13835,2.9
13836,3.0
13837,3.700448817952718
13838,2.8
13839,3.5
13840,3.700448817952718
13841,3.700448817952718
13842,3.4
13843,3.7
13844,3.2
13845,3.700448817952718
13846,3.700448817952718
13847,3.4
13848,3.700448817952718
13849,3.700448817952718
13850,3.6
13851,3.700448817952718
13852,3.6
13853,3.700448817952718
13854,3.700448817952718
13855,3.700448817952718
13856,3.700448817952718
13857,3.4
13858,3.700448817952718
13859,3.700448817952718
13860,3.700448817952718
13861,3.1
13862,3.700448817952718
13863,3.700448817952718
13864,3.3
13865,3.700448817952718
13866,3.700448817952718
13867,3.7
13868,4.5
13869,3.3
13870,3.8
13871,4.0
13872,3.700448817952718
13873,2.8
13874,3.1
13875,3.7
13876,3.8
13877,4.1
13878,3.0
13879,3.7
13880,3.3
13881,3.3
13882,3.8
13883,3.5
13884,3.700448817952718
13885,3.0
13886,3.4
13887,3.700448817952718
13888,3.7
13889,3.2
13890,3.4
13891,3.5
13892,3.6
13893,3.3
13894,3.8
13895,3.4
13896,2.9
13897,3.9
13898,4.0
13899,2.6
13900,3.9
13901,3.700448817952718
13902,3.7
13903,3.8
13904,3.3
13905,3.700448817952718
13906,3.700448817952718
13907,3.700448817952718
13908,3.700448817952718
13909,3.700448817952718
13910,3.700448817952718
13911,3.700448817952718
13912,3.700448817952718
13913,3.1
13914,3.1
13915,3.4
13916,3.700448817952718
13917,3.3
13918,3.6
13919,3.700448817952718
13920,3.700448817952718
13921,3.2
13922,3.700448817952718
13923,3.700448817952718
13924,3.700448817952718
13925,3.700448817952718
13926,3.700448817952718
13927,3.700448817952718
13928,3.7
13929,3.700448817952718
13930,3.700448817952718
13931,3.4
13932,3.2
13933,3.700448817952718
13934,3.2
13935,3.7
13936,3.700448817952718
13937,2.8
13938,3.9
13939,4.7
13940,3.7
13941,4.4
13942,4.3
13943,4.3
13944,3.700448817952718
13945,4.5
13946,4.2
13947,4.0
13948,4.3
13949,4.2
13950,4.3
13951,4.0
13952,3.8
13953,4.1
13954,4.0
13955,4.1
13956,4.3
13957,3.6
13958,4.0
13959,3.700448817952718
13960,3.9
13961,3.9
13962,3.2
13963,3.7
13964,3.9
13965,3.8
13966,3.6
13967,3.8
13968,4.0
13969,3.700448817952718
13970,3.9
13971,3.700448817952718
13972,3.6
13973,3.9
13974,3.6
13975,3.9
13976,3.8
13977,3.7
13978,3.7
13979,3.9
13980,4.1
13981,3.1
13982,3.1
13983,3.8
13984,3.6
13985,3.4
13986,3.6
13987,3.2
13988,4.2
13989,3.5
13990,4.0
13991,3.2
13992,3.5
13993,4.0
13994,3.7
13995,3.4
13996,3.8
13997,3.4
13998,3.6
13999,3.8
14000,3.4
14001,3.700448817952718
14002,3.9
14003,2.9
14004,3.1
14005,3.0
14006,3.2
14007,3.8
14008,3.6
14009,3.5
14010,3.6
14011,3.6
14012,3.2
14013,3.8
14014,4.0
14015,2.5
14016,3.6
14017,3.6
14018,3.7
14019,3.3
14020,3.8
14021,3.0
14022,3.4
14023,3.1
14024,3.7
14025,3.0
14026,3.5
14027,4.1
14028,3.5
14029,3.7
14030,3.4
14031,3.5
14032,3.700448817952718
14033,3.6
14034,3.6
14035,3.1
14036,3.0
14037,3.5
14038,3.3
14039,3.8
14040,3.7
14041,3.5
14042,3.6
14043,3.4
14044,3.700448817952718
14045,2.8
14046,3.8
14047,2.9
14048,2.8
14049,4.0
14050,3.700448817952718
14051,3.1
14052,3.6
14053,3.6
14054,3.6
14055,2.9
14056,3.7
14057,3.6
14058,2.8
14059,3.0
14060,3.9
14061,3.6
14062,3.6
14063,3.4
14064,3.5
14065,3.9
14066,3.6
14067,3.700448817952718
14068,3.700448817952718
14069,3.700448817952718
14070,3.700448817952718
14071,3.700448817952718
14072,3.700448817952718
14073,3.2
14074,3.7
14075,3.2
14076,3.700448817952718
14077,3.700448817952718
14078,3.700448817952718
14079,3.700448817952718
14080,3.700448817952718
14081,3.700448817952718
14082,3.700448817952718
14083,3.700448817952718
14084,3.700448817952718
14085,3.4
14086,3.700448817952718
14087,3.8
14088,3.4
14089,3.6
14090,3.1
14091,3.1
14092,3.2
14093,3.3
14094,3.700448817952718
14095,3.5
14096,3.0
14097,3.700448817952718
14098,3.9
14099,3.2
14100,3.4
14101,3.3
14102,3.1
14103,3.4
14104,3.1
14105,3.2
14106,3.0
14107,3.6
14108,3.3
14109,3.700448817952718
14110,3.700448817952718
14111,3.6
14112,3.2
14113,3.2
14114,3.4
14115,3.1
14116,3.5
14117,3.3
14118,3.1
14119,3.4
14120,3.5
14121,2.4
14122,3.3
14123,3.4
14124,3.4
14125,3.5
14126,3.700448817952718
14127,3.2
14128,3.6
14129,3.4
14130,3.3
14131,3.1
14132,3.700448817952718
14133,3.700448817952718
14134,3.700448817952718
14135,3.700448817952718
14136,3.3
14137,3.4
14138,3.700448817952718
14139,3.700448817952718
14140,3.1
14141,3.3
14142,2.9
14143,2.9
14144,3.7
14145,3.3
14146,2.9
14147,3.700448817952718
14148,3.8
14149,3.5
14150,3.3
14151,3.2
14152,3.8
14153,3.6
14154,3.5
14155,4.0
14156,4.0
14157,3.6
14158,3.9
14159,3.700448817952718
14160,3.8
14161,4.0
14162,4.0
14163,4.0
14164,3.8
14165,4.0
14166,3.9
14167,3.5
14168,3.4
14169,4.0
14170,3.5
14171,3.6
14172,3.8
14173,2.8
14174,3.1
14175,4.0
14176,3.700448817952718
14177,3.5
14178,3.7
14179,3.7
14180,3.7
14181,4.0
14182,3.3
14183,3.700448817952718
14184,3.5
14185,3.2
14186,3.700448817952718
14187,3.9
14188,3.3
14189,3.7
14190,3.5
14191,3.7
14192,3.2
14193,4.0
14194,3.7
14195,3.700448817952718
14196,3.8
14197,3.6
14198,3.6
14199,3.9
14200,3.6
14201,3.700448817952718
14202,3.4
14203,4.0
14204,3.3
14205,3.8
14206,3.2
14207,3.0
14208,3.8
14209,3.1
14210,3.4
14211,3.700448817952718
14212,3.700448817952718
14213,3.1
14214,3.8
14215,3.5
14216,3.9
14217,3.5
14218,2.7
14219,3.700448817952718
14220,3.3
14221,3.7
14222,3.8
14223,3.5
14224,3.3
14225,3.700448817952718
14226,3.700448817952718
14227,3.4
14228,3.9
14229,3.6
14230,3.6
14231,3.700448817952718
14232,3.4
14233,3.6
14234,3.7
14235,3.700448817952718
14236,3.8
14237,3.6
14238,3.6
14239,3.6
14240,2.8
14241,3.5
14242,2.7
14243,3.6
14244,3.5
14245,3.700448817952718
14246,3.6
14247,3.6
14248,3.700448817952718
14249,2.8
14250,3.700448817952718
14251,3.3
14252,3.700448817952718
14253,3.7
14254,3.9
14255,3.5
14256,3.4
14257,2.5
14258,3.1
14259,3.3
14260,3.9
14261,2.7
14262,3.4
14263,3.5
14264,3.2
14265,3.700448817952718
14266,3.700448817952718
14267,3.700448817952718
14268,2.8
14269,3.700448817952718
14270,3.2
14271,3.0
14272,3.1
14273,3.3
14274,3.3
14275,3.1
14276,3.700448817952718
14277,3.700448817952718
14278,3.700448817952718
14279,3.700448817952718
14280,3.700448817952718
14281,3.700448817952718
14282,3.700448817952718
14283,3.700448817952718
14284,3.4
14285,3.700448817952718
14286,3.700448817952718
14287,3.700448817952718
14288,3.700448817952718
14289,3.700448817952718
14290,3.700448817952718
14291,3.700448817952718
14292,3.3
14293,3.3
14294,3.2
14295,3.700448817952718
14296,3.3
14297,3.5
14298,3.700448817952718
14299,3.6
14300,3.5
14301,3.2
14302,3.700448817952718
14303,3.700448817952718
14304,3.700448817952718
14305,3.700448817952718
14306,3.700448817952718
14307,3.700448817952718
14308,3.700448817952718
14309,3.700448817952718
14310,3.700448817952718
14311,3.700448817952718
14312,3.700448817952718
14313,3.700448817952718
14314,3.700448817952718
14315,3.700448817952718
